Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
02/25/2017,FORD,4D,,SIL,Q463378,IL,701 N. Sacramento,(773) 265-7605,6878008
02/02/2017,HOND,LL,,GRN,ZY54649,IL,701 N. Sacramento,(773) 265-7605,6874753
02/02/2017,KIA,4D,,GRN,,IL,10300 S. Doty,(773) 785-9752,1716803
01/24/2017,OLDS,VN,,TAN,XRX841,IN,10300 S. Doty,(773) 568-8495,2812313
01/24/2017,PONT,4D,,SIL,Z198486,IL,10300 S. Doty,(773) 568-8495,2812314
02/02/2017,HOND,4D,ACC,BLK,E565244,IL,10300 S. Doty,(773) 568-8495,2813247
02/25/2017,CHRY,4D,,GRY,Q474809,IL,10300 S. Doty,(773) 568-8495,2815728
02/25/2017,NISS,4D,,GRY,ATMNTR6,IL,701 N. Sacramento,(773) 265-7605,6878004
02/02/2017,CADI,4D,,MAR,Z475127,IL,10300 S. Doty,(773) 568-8495,2813211
02/02/2017,JAGU,4D,,BLK,7900072,IL,10300 S. Doty,(773) 568-8495,2813221
02/02/2017,INFI,4D,,GRN,ZZ18051,IL,10300 S. Doty,(773) 785-9752,1716799
01/25/2017,CHEV,4T,,BLK,K711577,IL,701 N. Sacramento,(773) 265-7605,6873451
02/02/2017,TOYT,4D,,SIL,Z581255,IL,10300 S. Doty,(773) 568-8495,2813246
02/26/2017,GMC,PK,,BLK,1920383,IL,701 N. Sacramento,(773) 265-7605,6878142
02/03/2017,DODG,4D,,GRN,00162055,IL,10300 S. Doty,(773) 568-8495,2813282
02/03/2017,GMC,LL,,SIL,197ZPD,TN,10300 S. Doty,(773) 568-8495,2813300
02/02/2017,CHEV,4D,,BLU,Q550263,IL,10300 S. Doty,(773) 568-8495,2813133
01/07/2017,BUIC,LL,,GLD,E708515,IL,10300 S. Doty,(773) 568-8495,2810456
02/25/2017,HYUN,4D,,GRY,R423885,IL,701 N. Sacramento,(773) 265-7605,6878018
01/31/2017,MERC,LL,,GRY,Z484665,IL,10300 S. Doty,(773) 568-8495,2812918
01/23/2017,CHEV,4D,,TAN,AH16220,IL,701 N. Sacramento,(773) 265-7605,6873235
02/25/2017,CHEV,4D,,TAN,P408912,IL,701 N. Sacramento,(773) 265-7605,6878015
01/23/2017,CHEV,VN,TK,RED,Q459814,IL,10300 S. Doty,(773) 568-8495,2812231
02/25/2017,VOLK,4D,,BLK,V554648,IL,701 N. Sacramento,(773) 265-7605,6877986
01/23/2017,CHEV,LL,,RED,Z211564,IL,10300 S. Doty,(773) 568-8495,2812234
02/25/2017,FORD,VN,,TAN,V659328,IL,701 N. Sacramento,(773) 265-7605,6878013
02/25/2017,CHEV,4D,,RED,Z544311,IL,701 N. Sacramento,(773) 265-7605,6877993
12/12/2016,JEEP,LL,,GRY,Q143467,IL,701 N. Sacramento,(773) 265-7605,6867877
02/25/2017,TOYT,LL,,SIL,A420258,IL,701 N. Sacramento,(773) 265-7605,6878000
02/25/2017,HOND,4D,,BLK,Q429375,IL,701 N. Sacramento,(773) 265-7605,6878093
12/12/2016,CHEV,LL,,RED,257T721,IL,10300 S. Doty,(773) 568-8495,2808424
02/02/2017,CHEV,VN,,YEL,E278231,IL,10300 S. Doty,(773) 568-8495,2813141
02/25/2017,HYUN,LL,,BLU,Q346593,IL,701 N. Sacramento,(773) 265-7605,6878087
12/12/2016,HOND,4D,CIV,SIL,Z500198,IL,701 N. Sacramento,(773) 265-7605,6867878
02/25/2017,CHRY,4D,,PLE,Z673413,IL,701 N. Sacramento,(773) 265-7605,6878089
02/18/2017,LINC,4D,,TAN,Z663157,IL,701 N. Sacramento,(773) 265-7605,6876881
02/18/2017,FORD,PK,,RED,1796262B,IL,701 N. Sacramento,(773) 265-7605,6876883
01/24/2017,JEEP,LL,CHE,BLU,187T989,IL,10300 S. Doty,(773) 568-8495,2812258
01/24/2017,LINC,4D,,SIL,H412592,IL,10300 S. Doty,(773) 568-8495,2812257
02/18/2017,GMC,LL,,RED,Q531764,IL,701 N. Sacramento,(773) 265-7605,6876885
01/24/2017,CHEV,LL,TK,BLU,Z470245,IL,701 N. Sacramento,(773) 265-7605,6873264
12/09/2016,GMC,PK,,WHI,AG67738,AZ,10300 S. Doty,(773) 568-8495,2808179
01/24/2017,DODG,VN,,TAN,Z224859,IL,10300 S. Doty,(773) 568-8495,2812259
01/24/2017,CADI,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2812295
02/18/2017,DODG,4D,,BLU,Q631555,IL,10300 S. Doty,(773) 568-8495,2815051
02/18/2017,HOND,LL,,GRY,ELL84,FL,10300 S. Doty,(773) 568-8495,2815047
02/18/2017,FORD,LL,,GRY,R219438,IL,10300 S. Doty,(773) 568-8495,2815052
02/18/2017,FORD,LL,,MAR,S847494,IL,701 N. Sacramento,(773) 265-7605,6876893
01/07/2017,TOYT,4D,,RED,V315281,IL,10300 S. Doty,(773) 568-8495,2810429
02/25/2017,HYUN,4D,,TAN,E949076,IL,701 N. Sacramento,(773) 265-7605,6878023
02/25/2017,CHEV,4D,,MAR,210GEG,IN,701 N. Sacramento,(773) 265-7605,6878035
02/25/2017,INFI,4D,,GRY,Z190295,IL,701 N. Sacramento,(773) 265-7605,6878022
01/23/2017,FORD,PK,TK,MAR,1799422B,IL,10300 S. Doty,(773) 568-8495,2812221
02/25/2017,MERC,4D,,GRY,AG15747,IL,701 N. Sacramento,(773) 265-7605,6878033
02/25/2017,CHEV,PK,,BLU,1491637,IL,701 N. Sacramento,(773) 265-7605,6878027
02/25/2017,MINI,4D,,GRY,Z855188,IL,701 N. Sacramento,(773) 265-7605,6878029
02/25/2017,FORD,LL,,GRY,CNW6240,MI,701 N. Sacramento,(773) 265-7605,6878026
02/25/2017,DODG,2D,,WHI,P208869,IL,701 N. Sacramento,(773) 265-7605,6878030
02/25/2017,FORD,4D,,GRN,H579075,IL,701 N. Sacramento,(773) 265-7605,6878080
02/25/2017,PONT,4D,,GLD,Z725989,IL,10300 S. Doty,(773) 568-8495,2815700
01/24/2017,DODG,VN,TK,TAN,ZX27950,IL,10300 S. Doty,(773) 568-8495,2812271
01/21/2017,FORD,4D,,GRN,Q497838,IL,10300 S. Doty,(773) 568-8495,2811880
02/25/2017,DODG,4D,,WHI,P487754,IL,701 N. Sacramento,(773) 265-7605,6878079
02/25/2017,BUIC,4D,,BLK,Q202801,IL,701 N. Sacramento,(773) 265-7605,6878077
01/21/2017,DODG,LL,,SIL,9744725,IL,10300 S. Doty,(773) 568-8495,2811885
02/25/2017,CADI,4D,,TAN,Q479519,IL,10300 S. Doty,(773) 568-8495,2815776
12/12/2016,CHEV,4D,,BGE,P356252,IL,701 N. Sacramento,(773) 265-7605,6867885
01/21/2017,SUZU,4D,,SIL,E512687,IL,10300 S. Doty,(773) 568-8495,2811881
02/26/2017,FORD,4D,,RED,GVV8574,OH,701 N. Sacramento,(773) 265-7605,6878141
01/24/2017,DODG,LL,TK,BLU,,IN,10300 S. Doty,(773) 568-8495,2812306
01/24/2017,HOND,VN,TK,TAN,28500LY,IL,701 N. Sacramento,(773) 265-7605,6873363
12/12/2016,CHEV,LL,BLZ,BLU,Y734176,IL,10300 S. Doty,(773) 568-8495,2808434
01/25/2017,PONT,4D,,RED,,IL,10300 S. Doty,(773) 568-8495,2812335
01/25/2017,FORD,2D,,BLK,Q277495,IL,10300 S. Doty,(773) 568-8495,2812334
01/25/2017,HOND,4D,,SIL,Z406179,IL,10300 S. Doty,(773) 568-8495,2812331
01/25/2017,VOLK,4D,,BLK,Z688981,IL,701 N. Sacramento,(773) 265-7605,6873397
01/25/2017,CHEV,2D,,GRN,XHR390,IN,10300 S. Doty,(773) 568-8495,2812376
12/13/2016,CADI,4D,,BLK,DCS847,IA,701 N. Sacramento,(773) 265-7605,6867943
01/25/2017,BUIC,4D,,BLK,795S034,IL,701 N. Sacramento,(773) 265-7605,6873547
12/13/2016,VOLV,4D,,MAR,,IL,10300 S. Doty,(773) 568-8495,2808466
12/13/2016,FORD,4D,,RED,Z103222,IL,701 N. Sacramento,(773) 265-7605,6867941
01/07/2017,FORD,4D,,GRN,,IL,10300 S. Doty,(773) 568-8495,2810431
02/25/2017,VOLK,LL,,WHI,DNT8966,MI,701 N. Sacramento,(773) 265-7605,6878048
02/25/2017,JEEP,LL,,BLK,DJZ69780,MI,701 N. Sacramento,(773) 265-7605,6878043
02/25/2017,CHEV,4D,,BLK,ZZ80198,IL,701 N. Sacramento,(773) 265-7605,6878041
12/12/2016,CHEV,4D,IMP,GRY,Q303577,IL,10300 S. Doty,(773) 568-8495,2808435
01/07/2017,TOYT,LL,TK,SIL,Z442111,IL,701 N. Sacramento,(773) 265-7605,6870887
02/25/2017,TOYT,4D,,GRY,Z257661,IL,701 N. Sacramento,(773) 265-7605,6878045
02/25/2017,FORD,VN,,WHI,Q522328,IL,701 N. Sacramento,(773) 265-7605,6877968
02/25/2017,PORS,4D,,BLK,Q199120,IL,701 N. Sacramento,(773) 265-7605,6877932
02/03/2017,FORD,LL,,TAN,680MHD,IN,10300 S. Doty,(773) 568-8495,2813296
02/03/2017,CHEV,4D,,GRN,388YHD,WI,701 N. Sacramento,(773) 265-7605,6874778
02/25/2017,HOND,4D,,WHI,F402801,IL,701 N. Sacramento,(773) 265-7605,6878049
02/25/2017,CHEV,4D,,BLU,V883553,IL,701 N. Sacramento,(773) 265-7605,6877967
02/25/2017,TOYT,4D,,WHI,Z512569,IL,701 N. Sacramento,(773) 265-7605,6878047
02/25/2017,TOYT,2D,,BLU,R437776,IL,701 N. Sacramento,(773) 265-7605,6877966
02/25/2017,PONT,4D,,TAN,374T560,IL,701 N. Sacramento,(773) 265-7605,6878044
02/25/2017,JEEP,LL,,BLK,AG90720,IL,701 N. Sacramento,(773) 265-7605,6877962
02/03/2017,CHEV,LL,,GRN,Z833497,IL,10300 S. Doty,(773) 568-8495,2813311
12/09/2016,PONT,4D,,RED,,IL,10300 S. Doty,(773) 568-8495,2808187
02/25/2017,NISS,4D,,GRY,Q799306,IL,701 N. Sacramento,(773) 265-7605,6877969
01/07/2017,NISS,4D,,BLK,Y851357,IL,10300 S. Doty,(773) 568-8495,2810544
02/03/2017,BUIC,4D,,SIL,238ZGH,WI,10300 S. Doty,(773) 568-8495,2813292
01/07/2017,DODG,4D,,BLK,546LPJ,IN,10300 S. Doty,(773) 568-8495,2810543
02/03/2017,HOND,VN,,RED,Q164156,IL,10300 S. Doty,(773) 568-8495,2813297
12/13/2016,DODG,LL,TK,DBL,E526404,IL,10300 S. Doty,(773) 568-8495,2808472
12/13/2016,DODG,2D,,GRY,712S190,IL,10300 S. Doty,(773) 568-8495,2808473
12/13/2016,CHEV,4D,,GRY,L638125,IL,10300 S. Doty,(773) 568-8495,2808471
01/07/2017,PONT,4D,,RED,Z990384,IL,10300 S. Doty,(773) 568-8495,2810562
01/07/2017,DODG,4D,,WHI,Z771766,IL,10300 S. Doty,(773) 568-8495,2810437
12/14/2016,NISS,4D,,BLK,Z194215,IL,10300 S. Doty,(773) 568-8495,2808550
01/09/2017,FORD,LL,,BLK,Q338435,IL,701 N. Sacramento,(773) 265-1846,1535407
02/25/2017,TOYT,4D,,BLU,S903362,IL,701 N. Sacramento,(773) 265-7605,6877973
02/25/2017,CHEV,4D,,BLK,898WMJ,WI,701 N. Sacramento,(773) 265-7605,6878052
02/25/2017,FORD,4D,,SIL,ZVB1705,IL,701 N. Sacramento,(773) 265-7605,6878054
01/31/2017,CADI,4D,,SIL,Q276207,IL,10300 S. Doty,(773) 568-8495,2812908
02/25/2017,MERC,LL,,TAN,Q688717,IL,701 N. Sacramento,(773) 265-7605,6877960
01/07/2017,BUIC,4D,,SIL,7796796,IL,10300 S. Doty,(773) 568-8495,2810464
02/25/2017,CHEV,4D,,BLK,R640438,IL,701 N. Sacramento,(773) 265-7605,6877971
01/07/2017,FORD,4D,,RED,E293827,IL,10300 S. Doty,(773) 568-8495,2810465
02/02/2017,MERC,LL,,BLK,Q459111,IL,10300 S. Doty,(773) 568-8495,2813195
02/02/2017,OLDS,4D,,RED,G707971,IL,10300 S. Doty,(773) 568-8495,2813196
02/02/2017,FORD,LL,,SIL,1772013,IL,10300 S. Doty,(773) 568-8495,2813168
12/12/2016,NISS,4D,,SIL,S779986,IL,701 N. Sacramento,(773) 265-7605,6867926
02/02/2017,CHEV,VN,,TAN,87764FF,IL,10300 S. Doty,(773) 568-8495,2813210
12/10/2016,CHEV,LL,,SIL,Z401875,IL,701 N. Sacramento,(773) 265-7605,6867577
02/25/2017,KIA,4D,,WHI,ZZ14922,IL,10300 S. Doty,(773) 568-8495,2815696
02/02/2017,CHEV,VN,,TAN,,IL,10300 S. Doty,(773) 568-8495,2813176
12/10/2016,HYUN,LL,TK,GRY,Z784141,IL,701 N. Sacramento,(773) 265-7605,6867533
01/07/2017,HYUN,4D,,RED,ZX96525,IL,10300 S. Doty,(773) 568-8495,2810482
02/02/2017,BUIC,LL,,TAN,,IL,10300 S. Doty,(773) 785-9752,1716800
02/02/2017,CHEV,4D,,BLU,Z721183,IL,10300 S. Doty,(773) 568-8495,2813178
01/07/2017,TOYT,4D,,WHI,Z664567,IL,701 N. Sacramento,(773) 265-7605,6870960
02/25/2017,BMW,4D,,GRY,V395157,IL,701 N. Sacramento,(773) 265-7605,6878066
02/25/2017,CHEV,4D,,GRN,417T257,IL,701 N. Sacramento,(773) 265-7605,6878056
02/03/2017,NISS,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2813331
12/13/2016,NISS,4D,,GLD,,IL,10300 S. Doty,(773) 568-8495,2808523
12/13/2016,FORD,4D,,RED,9526130,IL,10300 S. Doty,(773) 568-8495,2808524
12/15/2016,CHRY,VN,,BLU,S208299,IL,701 N. Sacramento,(773) 265-7605,6868301
12/16/2016,SATR,4T,,SIL,00147507,IL,701 N. Sacramento,(773) 265-7605,6868304
02/02/2017,KIA,VN,,BLU,Z478984,IL,10300 S. Doty,(773) 568-8495,2813146
02/02/2017,MERC,4D,,TAN,DUV790,IA,10300 S. Doty,(773) 568-8495,2813150
02/25/2017,CHRY,2D,,BLU,Z723137,IL,10300 S. Doty,(773) 568-8495,2815697
01/31/2017,OLDS,4D,,BLU,AG56241,IL,10300 S. Doty,(773) 568-8495,2812911
01/07/2017,PONT,2D,,RED,E576651,IL,10300 S. Doty,(773) 568-8495,2810469
01/08/2017,FORD,4D,,TAN,Q365903,IL,701 N. Sacramento,(773) 265-7605,6871114
01/08/2017,TOYT,LL,,BLK,V674073,IL,701 N. Sacramento,(773) 265-7605,6871096
02/02/2017,CHEV,LL,,BLK,,IL,10300 S. Doty,(773) 568-8495,2813267
12/12/2016,HOND,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6867924
01/08/2017,LINC,4D,,BLK,H796492,IL,10300 S. Doty,(773) 568-8495,2810614
12/12/2016,HYUN,4D,,BLU,S276946,IL,10300 S. Doty,(773) 568-8495,2808458
02/02/2017,HOND,2D,,BLK,Q638008,IL,400 E. Lower Wacker,(312) 744-7550,961277
02/02/2017,HOND,2D,,WHI,ZX26612,IL,10300 S. Doty,(773) 568-8495,2813270
12/12/2016,HYUN,4D,,BLU,S276946,IL,10300 S. Doty,(773) 568-8495,2808458
02/02/2017,CHEV,4D,,GLD,ZX2899,IL,10300 S. Doty,(773) 568-8495,2813275
01/22/2017,CHRY,4D,,BLK,Q811969,IL,10300 S. Doty,(773) 568-8495,2812014
01/24/2017,FORD,4D,,WHI,Q335914,IL,10300 S. Doty,(773) 568-8495,2812300
02/25/2017,BUIC,4D,,TAN,Q399344,IL,701 N. Sacramento,(773) 265-7605,6878060
02/25/2017,MERC,4D,,RED,Q548822,IL,701 N. Sacramento,(773) 265-7605,6878057
02/25/2017,FORD,PK,,WHI,1172189B,IL,10300 S. Doty,(773) 568-8495,2815694
02/25/2017,FORD,4D,,BLK,9620918,IL,701 N. Sacramento,(773) 265-7605,6878069
01/07/2017,FORD,PK,,BLK,1212096B,IL,701 N. Sacramento,(773) 265-7605,6870908
12/12/2016,TOYT,4D,,GRY,9030387,IL,400 E. Lower Wacker,(312) 744-7550,958905
02/02/2017,SUZI,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6874697
02/02/2017,DODG,VN,,BLU,Z485730,IL,10300 S. Doty,(773) 568-8495,2813159
02/01/2017,NISS,4D,,MAR,,,701 N. Sacramento,(773) 265-1846,1716791
02/25/2017,AUDI,4D,,BLK,E824771,IL,701 N. Sacramento,(773) 265-7605,6878068
02/25/2017,NISS,4D,,GRY,Q783314,IL,701 N. Sacramento,(773) 265-7605,6878067
12/09/2016,FORD,VN,,WHI,1963591B,IL,10300 S. Doty,(773) 568-8495,2808188
02/25/2017,FORD,4D,,WHI,Q596509,IL,10300 S. Doty,(773) 568-8495,2815769
02/02/2017,HOND,4D,,TAN,Q829664,IL,701 N. Sacramento,(773) 265-7605,6874739
02/02/2017,HOND,2D,,BLU,Z687716,IL,701 N. Sacramento,(773) 265-7605,6874705
02/02/2017,FORD,4D,,GRY,Q190144,IL,701 N. Sacramento,(773) 265-7605,6874737
01/08/2017,BUIC,4D,,RED,ZX24523,IL,10300 S. Doty,(773) 568-8495,2810616
01/08/2017,BUIC,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6871135
02/02/2017,CHEV,4D,,SIL,R921469,IL,701 N. Sacramento,(773) 265-7605,6874741
01/08/2017,CHEV,LL,,MAR,EVXU32,FL,10300 S. Doty,(773) 568-8495,2810666
02/02/2017,CHEV,4D,,WHI,Q173689,IL,701 N. Sacramento,(773) 265-7605,6874733
02/02/2017,FORD,2D,,BGE,,IL,701 N. Sacramento,(773) 265-7605,6874748
02/02/2017,DODG,VN,,GLD,,IL,701 N. Sacramento,(773) 265-1846,1535503
01/10/2017,HOND,4D,,LBL,Q339225,IL,10300 S. Doty,(773) 568-8495,2810783
02/02/2017,DODG,4D,,YEL,E971109,IL,701 N. Sacramento,(773) 265-7605,6874743
02/02/2017,FORD,4D,,TAN,E151983,IL,10300 S. Doty,(773) 568-8495,2813147
02/02/2017,FORD,LL,,GRY,Y718736,IL,10300 S. Doty,(773) 568-8495,2813162
01/07/2017,AUDI,4D,,GLD,,IL,701 N. Sacramento,(773) 265-7605,6870854
02/02/2017,CHRY,4D,,TAN,Z999793,IL,10300 S. Doty,(773) 568-8495,2813198
02/26/2017,NISS,LL,,GRY,V904615,IL,701 N. Sacramento,(773) 265-7605,6878260
02/26/2017,LINC,LL,,BRO,Z561913,IL,701 N. Sacramento,(773) 265-7605,6878286
02/02/2017,CHEV,LL,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6874746
01/07/2017,CHEV,4D,,SIL,N550345,IL,701 N. Sacramento,(773) 265-7605,6870853
12/08/2016,DODG,4D,,WHI,Q108828,IL,701 N. Sacramento,(773) 265-7605,6867171
01/07/2017,NISS,2D,,GRN,Z740526,IL,701 N. Sacramento,(773) 265-7605,6870964
12/13/2016,DODG,VN,TK,GLD,Q133638,IL,701 N. Sacramento,(773) 265-7605,6867932
12/13/2016,DODG,VN,TK,GRN,Q656096,IL,701 N. Sacramento,(773) 265-7605,6867931
02/02/2017,MITS,4D,,WHI,Y776441,IL,10300 S. Doty,(773) 568-8495,2813260
02/02/2017,PONT,4D,,WHI,Q470534,IL,10300 S. Doty,(773) 568-8495,2813259
01/07/2017,FORD,PK,,BLU,184659G-,IL,10300 S. Doty,(773) 568-8495,2810446
02/03/2017,CADI,4T,,WHI,Q148776,IL,10300 S. Doty,(773) 568-8495,2813326
02/26/2017,NISS,4D,,BLK,V354583,IL,701 N. Sacramento,(773) 265-7605,6878214
02/26/2017,BUIC,VN,,GRY,6099074,IN,10300 S. Doty,(773) 568-8495,2815741
12/10/2016,KIA,VN,TK,BGE,Q864340,IL,701 N. Sacramento,(773) 265-7605,6867518
02/03/2017,CHEV,VN,,BLK,Z733686,IL,10300 S. Doty,(773) 568-8495,2813369
12/10/2016,NISS,4D,,WHI,E158092,IL,701 N. Sacramento,(773) 265-7605,6867528
02/01/2017,BMW,LL,,SIL,6624085,IL,10300 S. Doty,(773) 568-8495,2813047
01/07/2017,HYUN,4D,,TAN,ZY79534,IL,701 N. Sacramento,(773) 265-7605,6870969
02/01/2017,LINC,4D,,SIL,Z118718,IL,10300 S. Doty,(773) 568-8495,2813012
01/07/2017,TOYT,PK,,BLK,34113ZB,IL,701 N. Sacramento,(773) 265-7605,6870858
02/02/2017,FORD,4D,,GRY,E436614,IL,701 N. Sacramento,(773) 265-7605,6874744
12/12/2016,NISS,4D,,WHI,JCT5249,PA,400 E. Lower Wacker,(312) 744-7550,958908
02/02/2017,CHEV,2D,,TAN,Z453669,IL,701 N. Sacramento,(773) 265-7605,6874742
01/07/2017,MERC,4D,,BGE,H900089,IL,701 N. Sacramento,(773) 265-7605,6870859
01/08/2017,HYUN,4D,,BLK,Z884163,IL,701 N. Sacramento,(773) 265-7605,6871031
12/12/2016,CHEV,VN,TK,GLD,Z993276,IL,10300 S. Doty,(773) 568-8495,2808454
02/25/2017,JEEP,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2815702
02/02/2017,CHRY,4D,,BLK,Q228159,IL,10300 S. Doty,(773) 568-8495,2813206
12/12/2016,OLDS,4D,,SIL,230T455,IL,10300 S. Doty,(773) 568-8495,2808456
02/02/2017,FORD,LL,,BLK,L631189,IL,10300 S. Doty,(773) 568-8495,2813208
01/08/2017,SUBA,LL,,RED,Q449991,IL,701 N. Sacramento,(773) 265-7605,6871037
12/12/2016,PONT,4D,,TAN,C033067,TN,10300 S. Doty,(773) 568-8495,2808457
01/08/2017,JEEP,LL,,SIL,P507677,IL,701 N. Sacramento,(773) 265-7605,6871043
12/13/2016,PONT,4D,,BLU,4299010,IL,10300 S. Doty,(773) 568-8495,2808462
12/13/2016,AUDI,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2808464
02/03/2017,NISS,4D,,TAN,Q454373,IL,10300 S. Doty,(773) 568-8495,2813429
02/25/2017,MAZD,VN,,SIL,Y769282,IL,10300 S. Doty,(773) 568-8495,2815704
01/08/2017,TOYT,4D,,BLK,Q267615,IL,701 N. Sacramento,(773) 265-7605,6871038
01/08/2017,DODG,PK,,BLK,DBF6630,MI,701 N. Sacramento,(773) 265-7605,6871030
02/03/2017,FORD,VN,,TAN,E360460,IL,10300 S. Doty,(773) 568-8495,2813426
02/25/2017,CHEV,4D,,MAR,827RXT,WI,701 N. Sacramento,(773) 265-7605,6878097
01/08/2017,FORD,LL,,BLK,R700156,IL,701 N. Sacramento,(773) 265-7605,6871033
01/08/2017,FORD,LL,,SIL,Y985218,IL,701 N. Sacramento,(773) 265-7605,6871042
01/08/2017,CHEV,4D,,WHI,N750800,IL,10300 S. Doty,(773) 568-8495,2810639
01/08/2017,GMC,LL,,BLK,Q236769,IL,701 N. Sacramento,(773) 265-7605,6871029
02/25/2017,CHRY,4D,,BLK,Z259930,IL,701 N. Sacramento,(773) 265-7605,6878092
01/08/2017,FORD,LL,,BLK,Q147148,IL,701 N. Sacramento,(773) 265-7605,6871045
01/08/2017,GMC,LL,,RED,E275921,IL,701 N. Sacramento,(773) 265-7605,6871044
01/08/2017,KIA,LL,,WHI,E135455,IL,701 N. Sacramento,(773) 265-7605,6871041
02/03/2017,FORD,2D,,BLK,Q350999,IL,10300 S. Doty,(773) 568-8495,2813438
01/20/2017,TOYT,4D,,SIL,Y883026,IL,10300 S. Doty,(773) 568-8495,2811779
02/03/2017,CHEV,PK,,GRN,1963143B,IL,10300 S. Doty,(773) 785-9752,1716810
02/25/2017,CHEV,4D,,BLU,Z936297,IL,701 N. Sacramento,(773) 265-7605,6878095
02/25/2017,MERC,4D,,GRN,S401540,IL,701 N. Sacramento,(773) 265-7605,6878088
02/02/2017,CHRY,4D,,SIL,Q465661,IL,10300 S. Doty,(773) 568-8495,2813215
02/25/2017,CHEV,4D,,BLK,R535381,IL,701 N. Sacramento,(773) 265-7605,6878083
02/02/2017,CHEV,4D,,RED,Q171078,IL,10300 S. Doty,(773) 568-8495,2813212
02/25/2017,TOYT,2D,,WHI,7704059,IL,701 N. Sacramento,(773) 265-7605,6878086
12/13/2016,CHEV,4D,,GLD,,IL,10300 S. Doty,(773) 568-8495,2808465
02/03/2017,MAZD,4T,,SIL,E411125,IL,10300 S. Doty,(773) 568-8495,2813287
01/07/2017,HYUN,4D,,WHI,Q657467,IL,10300 S. Doty,(773) 568-8495,2810612
01/08/2017,HYUN,4D,,SIL,Q803511,IL,10300 S. Doty,(773) 568-8495,2810607
02/25/2017,KIA,4D,,BLK,V936898,IL,701 N. Sacramento,(773) 265-7605,6878084
02/25/2017,FORD,LL,,GRY,N517483,IL,701 N. Sacramento,(773) 265-7605,6878085
02/25/2017,VOLK,4D,,SIL,P200846,IL,701 N. Sacramento,(773) 265-7605,6878091
02/25/2017,CHEV,4D,,GRY,Q370106,IL,701 N. Sacramento,(773) 265-7605,6878082
02/03/2017,CHEV,4D,,BLK,V686402,IL,10300 S. Doty,(773) 568-8495,2813350
02/03/2017,VOLK,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2813306
02/03/2017,MERC,4D,,RED,Z622722,IL,10300 S. Doty,(773) 568-8495,2813327
01/07/2017,CHRY,4D,,GRY,G549478,IL,10300 S. Doty,(773) 568-8495,2810611
12/09/2016,NISS,4D,,BLU,110T623,IL,10300 S. Doty,(773) 568-8495,2808213
02/03/2017,MERC,4D,,TAN,Z398747,IL,10300 S. Doty,(773) 568-8495,2813299
02/03/2017,TOYT,4D,,SIL,G193155,IL,10300 S. Doty,(773) 568-8495,2813465
12/13/2016,FORD,4D,,BLU,Q933256,IL,701 N. Sacramento,(773) 265-7605,6867936
01/08/2017,CHEV,4D,,BLU,S429535,IL,10300 S. Doty,(773) 568-8495,2810631
01/08/2017,CHEV,PK,,SIL,AJAYS,IL,10300 S. Doty,(773) 568-8495,2810634
02/03/2017,HOND,4D,,SIL,745S294,IL,10300 S. Doty,(773) 568-8495,2813458
01/08/2017,BMW,LL,,WHI,S932667,IL,10300 S. Doty,(773) 568-8495,2810601
01/08/2017,HOND,4D,,BLK,G559717,IL,701 N. Sacramento,(773) 265-7605,6871023
01/08/2017,HOND,4D,,GRY,LEEGH,IL,701 N. Sacramento,(773) 265-7605,6871025
01/08/2017,HYUN,4D,,SIL,H987091,IL,701 N. Sacramento,(773) 265-7605,6871022
01/08/2017,HYUN,4D,,SIL,Q460485,IL,10300 S. Doty,(773) 568-8495,2810630
02/03/2017,CHEV,LL,,WHI,N930362,IL,10300 S. Doty,(773) 568-8495,2813461
02/03/2017,CHEV,4D,,SIL,N324622,IL,10300 S. Doty,(773) 568-8495,2813467
02/25/2017,VOLK,4D,,BLU,Z240077,IL,701 N. Sacramento,(773) 265-7605,6878070
02/25/2017,BUIC,4D,,MAR,Q169928,IL,701 N. Sacramento,(773) 265-7605,6878073
02/02/2017,FORD,4D,,SIL,304ABX,IN,701 N. Sacramento,(773) 265-7605,6874771
01/07/2017,GMC,VN,TK,BLU,V201975,IL,10300 S. Doty,(773) 568-8495,2810534
02/02/2017,BMW,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2813264
12/13/2016,HYUN,2D,,SIL,896R519,IL,10300 S. Doty,(773) 568-8495,2808460
02/02/2017,CHEV,VN,,MAR,998S870,IL,10300 S. Doty,(773) 568-8495,2813262
02/02/2017,CHEV,PK,,RED,G635635,IN,10300 S. Doty,(773) 568-8495,2813265
12/13/2016,CHRY,4D,,SIL,Z992894,IL,10300 S. Doty,(773) 568-8495,2808509
02/02/2017,PONT,4D,,WHI,631S346,IL,701 N. Sacramento,(773) 265-7605,6874769
02/02/2017,NISS,4D,,SIL,Q257236,IL,10300 S. Doty,(773) 568-8495,2813261
